Survey year,Survey ID,Survey name official,Survey name,Survey abbriviation,Cruise ID,Cruise code,Stratum ID,Station ID,Haul ID,Haul number,Vessel ID,Vessel name,Date and time,Start latitude (decimal degrees),Start longitude (decimal degrees),End latitude (decimal degrees),End longitude (decimal degrees),Depth (m),Distance fished (km),Tow duration (decimal hr),Area swept (km),Net height (m),Net width (m),Haul performance code,Bottom temperature (degrees Celsius),Surface temperature (degrees Celsius),Taxon code,Taxon common name,Taxon scientific name,Taxon weight (kg),Taxon count,Weight CPUE (kg/km2),Number CPUE (no/km2),Taxon confidence rating,Lowest taxonomic rank,Integrated taxonomic information system (ITIS) serial number,World register of marine species (WoRMS) taxonomic serial number
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,43,N-25,965656,134,89,ALDEBARAN,24-JUN-1999 01:31PM,59.34012,-173.1548,59.33955,-173.10609,100,2.804,.51,.053694,2.043,19.149,0,.4,4.5,68580,snow crab,Chionoecetes opilio,22,196,409.730763,3650.328615,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,10,K-03,937469,63,89,ALDEBARAN,29-JUN-1998 01:33PM,58.32242,-166.54772,58.3481,-166.54088,48,2.882,.51,.049599,2.193,17.21,4,3.6,5.9,68580,snow crab,Chionoecetes opilio,.1,1,2.016161,20.161607,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,20,M-01,937477,71,89,ALDEBARAN,01-JUL-1998 08:35AM,59.0127,-167.88675,58.98807,-167.89987,42,2.843,.5,.045479,2.546,15.997,0,3.8,4.3,68580,snow crab,Chionoecetes opilio,1.6,4,35.180708,87.951771,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,50,E-01,937485,79,89,ALDEBARAN,02-JUL-1998 03:58PM,56.34545,-167.64952,56.3199,-167.64688,128,2.844,.52,.053407,2.049,18.779,0,3.9,8.3,68580,snow crab,Chionoecetes opilio,28.2,59,528.015965,1104.714254,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937212,50,A-04,937344,57,88,ARCTURUS,27-JUN-1998 10:05AM,54.99415,-165.75472,55.01857,-165.74752,129,2.757,.5,.051956,2.235,18.845,0,4.1,7.8,68580,snow crab,Chionoecetes opilio,28.6,50,550.469328,962.358965,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937212,10,H-14,937401,9,88,ARCTURUS,10-JUN-1998 04:52PM,57.34,-159.69383,57.32583,-159.729,55,2.722,.49,.044499,3.058,16.348,0,4.5,4.9,68580,snow crab,Chionoecetes opilio,.2,1,4.494457,22.472286,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,41,M-22,1010797,121,89,ALDEBARAN,26-JUN-2000 05:02PM,59.01291,-171.1304,58.98746,-171.13139,77,2.849,.51,.047487,5.771,16.668,0,,8.7,68580,snow crab,Chionoecetes opilio,10.78,57,227.008866,1200.325174,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,61,G-25,1010812,213,89,ALDEBARAN,20-JUL-2000 02:43PM,56.9981,-172.66679,56.99322,-172.6209,121,2.878,.52,.050368,1.925,17.501,0,3.6,9.3,68580,snow crab,Chionoecetes opilio,5.2,10,103.240403,198.539236,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,43,Q-25,1010827,138,89,ALDEBARAN,05-JUL-2000 11:40AM,60.31197,-173.38229,60.28724,-173.3833,62,2.757,.5,.044016,2.483,15.965,1.11,.6,7.7,68580,snow crab,Chionoecetes opilio,3.2,118,72.701654,2680.873479,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,31,H-04,1010746,70,89,ALDEBARAN,15-JUN-2000 08:50AM,57.34476,-165.8674,57.31966,-165.8638,68,2.829,.51,.045029,2.486,15.917,0,1.9,5.3,68580,snow crab,Chionoecetes opilio,12.198,78,270.890931,1732.209591,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,31,H-02,1010753,77,89,ALDEBARAN,16-JUN-2000 01:57PM,57.32133,-167.1199,57.34599,-167.12579,69,2.808,.5,.044611,2.61,15.887,0,1.9,,68580,snow crab,Chionoecetes opilio,5.744,27,128.758359,605.236018,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,42,H-19,965679,98,89,ALDEBARAN,16-JUN-1999 10:32AM,57.33957,-169.0002,57.3245,-168.9626,73,2.873,.52,.050097,2.506,17.437,0,2.4,4.9,68580,snow crab,Chionoecetes opilio,10.2,35,203.607034,698.651588,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,82,T-26,965727,169,89,ALDEBARAN,07-JUL-1999 06:49AM,61.35335,-174.2825,61.37914,-174.2718,79,2.982,.53,.057365,1.847,19.237,0,-1.8,6.4,68580,snow crab,Chionoecetes opilio,44.3,767,772.251467,13370.584094,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,90,S-30,965745,175,89,ALDEBARAN,08-JUL-1999 09:18AM,61.03984,-176.9747,61.01397,-176.9771,120,2.908,.54,.057023,1.807,19.609,0,.2,6.7,68580,snow crab,Chionoecetes opilio,63.2,510,1108.325255,8943.763927,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,20,M-01,965624,82,89,ALDEBARAN,13-JUN-1999 08:43AM,58.98946,-167.8835,59.01503,-167.8817,45,2.87,.51,.047969,2.711,16.714,0,.6,1.1,68580,snow crab,Chionoecetes opilio,.3,2,6.254016,41.693437,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,61,G-23,937525,119,89,ALDEBARAN,12-JUL-1998 09:17AM,57.015,-171.38337,56.98875,-171.38273,109,2.924,.54,.055781,1.789,19.077,0,3.5,7.9,68580,snow crab,Chionoecetes opilio,3.8,8,68.123374,143.417629,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,D-09,937430,24,89,ALDEBARAN,17-JUN-1998 02:08PM,56.0087,-162.8159,55.98283,-162.81627,79,2.879,.52,.052585,2.2,18.265,0,4.1,7.4,68580,snow crab,Chionoecetes opilio,5.4,20,102.691008,380.337068,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,D-05,937454,48,89,ALDEBARAN,23-JUN-1998 04:10PM,56.0117,-165.18853,55.98658,-165.18445,93,2.812,.52,.052168,2.11,18.552,0,3.8,7,68580,snow crab,Chionoecetes opilio,14.4,43,276.030098,824.256544,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,50,D-03,937462,56,89,ALDEBARAN,28-JUN-1998 06:28AM,55.98352,-166.39953,56.00878,-166.39728,124,2.814,.51,.052509,2.168,18.66,0,3.9,8,68580,snow crab,Chionoecetes opilio,10.9,36,207.582513,685.593621,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,61,N-29,965768,182,88,ARCTURUS,10-JUL-1999 02:57PM,59.33802,-175.6703,59.32732,-175.66209,135,1.31,.24,.023571,2.099,17.993,0,,7.2,68580,snow crab,Chionoecetes opilio,1.09,17,46.243599,721.230436,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,61,R-29,965777,174,88,ARCTURUS,09-JUL-1999 06:54AM,60.66925,-176.217,60.67027,-176.16901,117,2.666,.5,.048297,2.15,18.116,0,.5,6.9,68580,snow crab,Chionoecetes opilio,14.152,55,293.018717,1138.781052,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,50,F-18,965821,100,88,ARCTURUS,17-JUN-1999 06:36AM,56.66362,-168.3083,56.63989,-168.3015,105,2.721,.49,.046635,2.406,17.139,0,2.4,5.6,68580,snow crab,Chionoecetes opilio,36.948,102,792.276755,2187.188185,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,42,J-20,965829,112,88,ARCTURUS,20-JUN-1999 11:13AM,57.99031,-169.71741,58.00489,-169.68111,68,2.743,.5,.044889,2.254,16.365,0,-.1,4.5,68580,snow crab,Chionoecetes opilio,29.8,85,663.856859,1893.551444,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,61,F-23,965852,149,88,ARCTURUS,28-JUN-1999 11:24AM,56.66889,-171.3476,56.64532,-171.35561,117,2.721,.49,.046233,2.251,16.991,0,2.7,6.6,68580,snow crab,Chionoecetes opilio,18.98,49,410.533618,1059.860236,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,41,L-20,1010787,111,89,ALDEBARAN,24-JUN-2000 05:28PM,58.65623,-169.7832,58.68048,-169.7836,66,2.719,.5,.045182,2.351,16.617,0,1.8,6.5,68580,snow crab,Chionoecetes opilio,11.752,115,260.105751,2545.282625,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,42,H-22,1010802,126,89,ALDEBARAN,28-JUN-2000 12:46PM,57.34484,-170.85159,57.32032,-170.8467,82,2.782,.5,.044562,2.468,16.018,0,3.1,8.8,68580,snow crab,Chionoecetes opilio,3.202,7,71.854821,157.084244,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,61,R-31,1010817,151,89,ALDEBARAN,08-JUL-2000 09:30AM,60.66523,-177.5153,60.66667,-177.46429,145,2.825,.51,.049118,2.138,17.387,0,.2,8.1,68580,snow crab,Chionoecetes opilio,18.37,56,373.995219,1140.105185,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,82,T-26,1010832,143,89,ALDEBARAN,06-JUL-2000 11:49AM,61.32015,-174.3327,61.34541,-174.3333,78,2.818,.51,.049118,2.257,17.43,0,-1.3,6.7,68580,snow crab,Chionoecetes opilio,31.6,578,643.352076,11767.642404,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,61,Q-28,1010854,167,89,ALDEBARAN,11-JUL-2000 01:26PM,60.32451,-175.3808,60.33569,-175.3965,110,1.55,.28,.028074,2.422,18.112,0,1.4,8.7,68580,snow crab,Chionoecetes opilio,48.6,232,1731.163798,8263.991793,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,32,F-19,1010986,108,88,ARCTURUS,23-JUN-2000 11:07AM,56.68531,-168.9005,56.70824,-168.91631,99,2.807,.53,.051758,1.997,18.439,0,2.4,7.1,68580,snow crab,Chionoecetes opilio,10.614,23,205.068666,444.373405,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,61,L-24,1010867,182,89,ALDEBARAN,14-JUL-2000 09:28AM,58.66881,-172.3855,58.66985,-172.3436,100,2.463,.45,.042979,2.378,17.45,0,2.4,8.6,68580,snow crab,Chionoecetes opilio,12.7,95,295.490741,2210.363814,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,61,M-27,1010885,202,89,ALDEBARAN,18-JUL-2000 12:21PM,58.97493,-174.36929,59.00063,-174.3679,126,2.878,.52,.050926,1.984,17.695,0,2.5,9.5,68580,snow crab,Chionoecetes opilio,1.45,3,28.472568,58.908762,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,31,C-06,1010921,31,88,ARCTURUS,29-MAY-2000 03:06PM,55.65657,-164.5822,55.63314,-164.58231,95,2.635,.5,.048624,2.295,18.453,0,2.9,5.9,68580,snow crab,Chionoecetes opilio,10.8,23,222.114113,473.020796,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,31,D-04,965909,64,88,ARCTURUS,06-JUN-1999 09:59AM,56.0092,-165.7925,55.98603,-165.79761,108,2.646,.51,.047557,2.079,17.973,0,3.1,4.5,68580,snow crab,Chionoecetes opilio,9.2,25,193.453866,525.689853,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,90,T-29,965957,170,88,ARCTURUS,08-JUL-1999 09:40AM,61.33976,-176.3004,61.3159,-176.295,106,2.71,.49,.048075,2.476,17.74,0,,,68580,snow crab,Chionoecetes opilio,12.9,64,268.328501,1331.242174,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,31,D-08,1010707,31,89,ALDEBARAN,29-MAY-2000 06:25AM,56.01099,-163.39819,55.9864,-163.4108,89,2.91,.53,.047282,2.635,16.248,0,2,5.8,68580,snow crab,Chionoecetes opilio,8.8,23,186.118598,486.446336,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,31,F-02,965860,74,88,ARCTURUS,11-JUN-1999 05:10PM,56.65926,-167.095,56.67421,-167.0542,97,3.044,.5,.054174,2.063,17.797,0,2.3,5,68580,snow crab,Chionoecetes opilio,5.8,17,107.062294,313.803276,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,31,E-10,965884,18,88,ARCTURUS,26-MAY-1999 05:26PM,56.33683,-162.22301,56.35985,-162.2079,83,2.792,.51,.042623,1.995,15.266,0,.4,1.8,68580,snow crab,Chionoecetes opilio,3.3,12,77.423583,281.540303,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,61,M-30,965785,186,88,ARCTURUS,11-JUL-1999 12:02PM,59.00231,-176.31441,59,-176.2695,135,2.593,.48,.046967,2.243,18.113,0,,7,68580,snow crab,Chionoecetes opilio,.812,9,17.288731,191.623869,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,43,P-26,965798,156,88,ARCTURUS,05-JUL-1999 09:34AM,59.99594,-173.9491,60.02003,-173.9563,95,2.755,.49,.047353,2.14,17.188,0,.2,6.4,68580,snow crab,Chionoecetes opilio,11.102,42,234.45218,886.956544,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,31,G-02,965806,75,88,ARCTURUS,12-JUN-1999 06:57AM,56.97492,-167.1171,56.9965,-167.0928,76,2.873,.52,.047942,2.084,16.687,0,2.1,3.9,68580,snow crab,Chionoecetes opilio,10.4,55,216.929916,1147.225515,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,50,B-02,1010943,53,88,ARCTURUS,10-JUN-2000 09:20AM,55.33503,-167.01649,55.33538,-166.9751,138,2.66,.48,.048641,2.294,18.286,0,3.5,5.4,68580,snow crab,Chionoecetes opilio,1.87,4,38.445123,82.235557,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,10,J-05,1010959,75,88,ARCTURUS,14-JUN-2000 06:21PM,58.01456,-165.2408,57.99223,-165.25999,50,2.797,.51,.044662,2.222,15.968,0,2.6,4.7,68580,snow crab,Chionoecetes opilio,.35,2,7.836553,44.780301,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,32,HG1918,1010989,111,88,ARCTURUS,23-JUN-2000 05:04PM,57.15364,-168.65179,57.16492,-168.6095,76,2.891,.52,.049396,2.078,17.086,0,2.9,7.6,68580,snow crab,Chionoecetes opilio,.566,21,11.458504,425.138857,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,31,E-05,1010964,80,88,ARCTURUS,15-JUN-2000 04:23PM,56.33152,-165.2007,56.30761,-165.19411,86,2.737,.5,.048713,2.11,17.798,0,1.9,8.2,68580,snow crab,Chionoecetes opilio,5.9,17,121.117253,348.981915,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,41,K-01,1010979,98,88,ARCTURUS,19-JUN-2000 09:08AM,58.3377,-167.84731,58.31401,-167.834,60,2.812,.51,.051198,2.017,18.207,0,1.3,2.8,68580,snow crab,Chionoecetes opilio,3.69,20,72.07301,390.639618,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,41,K-19,1010994,117,88,ARCTURUS,24-JUN-2000 02:44PM,58.31624,-169.11549,58.33989,-169.1097,66,2.693,.49,.053154,1.755,19.738,0,,5.9,68580,snow crab,Chionoecetes opilio,.324,7,6.095446,131.691742,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,43,P-26,1010860,173,89,ALDEBARAN,12-JUL-2000 04:42PM,60.01362,-173.95261,59.98908,-173.94411,96,2.842,.51,.050028,2.314,17.603,0,1.3,7,68580,snow crab,Chionoecetes opilio,17.8,88,355.8027,1759.024586,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,61,F-24,1010876,191,89,ALDEBARAN,16-JUL-2000 04:48PM,56.66287,-171.96519,56.68631,-171.9595,124,2.678,.49,.047451,2.268,17.719,0,3.9,9,68580,snow crab,Chionoecetes opilio,2.7,5,56.900225,105.370787,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,31,G-08,965941,32,88,ARCTURUS,29-MAY-1999 05:00PM,57.03344,-163.38341,57.00768,-163.38789,66,2.918,.51,.048993,2.147,16.79,0,-.3,1,68580,snow crab,Chionoecetes opilio,2.2,18,44.904172,367.397775,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,43,O-24,965837,126,88,ARCTURUS,23-JUN-1999 06:46PM,59.67345,-172.57581,59.65715,-172.53709,83,2.894,.51,.049435,2.193,17.082,0,-.9,4.6,68580,snow crab,Chionoecetes opilio,21.41,82,433.091263,1658.73347,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,41,L-22,965845,137,88,ARCTURUS,26-JUN-1999 07:01AM,58.67448,-171.0675,58.66138,-171.1077,82,2.792,.49,.055488,1.92,19.874,0,-.5,4.9,68580,snow crab,Chionoecetes opilio,36.37,98,655.454579,1766.141015,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,41,M-20,965868,115,88,ARCTURUS,21-JUN-1999 06:59AM,58.98408,-169.81531,59.00537,-169.83949,62,2.81,.5,.048045,2.217,17.098,0,-1.3,4,68580,snow crab,Chionoecetes opilio,21.074,60,438.626981,1248.819345,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,41,H-23,965876,144,88,ARCTURUS,27-JUN-1999 12:15PM,57.33863,-171.483,57.31842,-171.46021,99,2.691,.49,.05111,1.767,18.993,0,2.5,6.1,68580,snow crab,Chionoecetes opilio,6.23,29,121.893565,567.40183,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,50,D-18,965893,102,88,ARCTURUS,17-JUN-1999 11:34AM,56.00938,-168.2215,55.98603,-168.2103,148,2.748,.48,.046447,2.53,16.902,0,3.3,6,68580,snow crab,Chionoecetes opilio,2.35,4,50.595633,86.120227,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,41,R-25,965770,158,88,ARCTURUS,05-JUL-1999 02:59PM,60.66486,-173.48621,60.67717,-173.44501,64,2.683,.48,.045949,2.447,17.126,0,-1.1,7.7,68580,snow crab,Chionoecetes opilio,9.668,130,210.406925,2829.220133,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,41,J-23,1010870,185,89,ALDEBARAN,14-JUL-2000 05:07PM,58.01202,-171.59911,57.98716,-171.5965,97,2.788,.51,.047945,2.235,17.197,0,2.8,9.3,68580,snow crab,Chionoecetes opilio,8,38,166.857037,792.570924,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,61,K-26,1010888,205,89,ALDEBARAN,19-JUL-2000 07:08AM,58.34343,-173.57001,58.3187,-173.5668,115,2.778,.51,.048618,1.995,17.501,0,2.9,9.1,68580,snow crab,Chionoecetes opilio,13.7,28,281.789925,575.921014,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,31,G-11,1010913,23,88,ARCTURUS,27-MAY-2000 04:14PM,57.00502,-161.56129,56.9832,-161.5797,69,2.734,.49,.046664,2.679,17.068,0,.9,3,68580,snow crab,Chionoecetes opilio,1.3,4,27.858787,85.719346,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,31,G-07,1010951,63,88,ARCTURUS,12-JUN-2000 12:49PM,56.98973,-163.8802,56.99373,-163.9256,67,2.831,.5,.048535,2.396,17.144,0,1.4,4.9,68580,snow crab,Chionoecetes opilio,7.55,28,155.558922,576.90726,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,10,N-07,1010941,51,88,ARCTURUS,03-JUN-2000 10:27AM,59.33487,-163.99651,59.31944,-163.99631,24,1.737,.35,.027547,2.801,15.859,0,3.9,4.3,68580,snow crab,Chionoecetes opilio,.21,8,7.623312,290.411874,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010676,32,GF1918,1010987,109,88,ARCTURUS,23-JUN-2000 01:02PM,56.83081,-168.62869,56.84507,-168.5919,96,2.797,.5,.051409,1.895,18.38,0,2.4,7.4,68580,snow crab,Chionoecetes opilio,3.6,17,70.02684,330.682299,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,31,F-12,965950,15,88,ARCTURUS,26-MAY-1999 06:41AM,56.65992,-161.0041,56.67645,-160.96899,67,2.875,.5,.048038,2.284,16.709,0,-.2,.3,68580,snow crab,Chionoecetes opilio,.44,1,9.159344,20.816691,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,10,H-10,1010700,24,89,ALDEBARAN,27-MAY-2000 02:47PM,57.35087,-162.1489,57.32664,-162.1436,50,2.758,.51,.042244,2.884,15.317,0,,2.5,68580,snow crab,Chionoecetes opilio,.4,1,9.468736,23.67184,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,50,C-04,1010715,39,89,ALDEBARAN,31-MAY-2000 01:36PM,55.66493,-165.7993,55.68938,-165.79919,117,2.751,.51,.049204,2.616,17.886,0,3.5,6.8,68580,snow crab,Chionoecetes opilio,.644,3,13.088264,60.970174,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,10,I-06,1010733,57,89,ALDEBARAN,13-JUN-2000 06:28AM,57.6594,-164.6116,57.68415,-164.6123,54,2.767,.5,.04252,2.73,15.367,0,1.9,3,68580,snow crab,Chionoecetes opilio,4.36,44,102.538802,1034.795249,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,31,B-06,965895,40,88,ARCTURUS,01-JUN-1999 10:23AM,55.31728,-164.6068,55.34245,-164.6028,102,2.845,.47,.049304,2.054,17.33,3.1,2.8,4.8,68580,snow crab,Chionoecetes opilio,27.1,78,549.652816,1582.026556,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965533,50,B-04,965910,66,88,ARCTURUS,06-JUN-1999 03:04PM,55.36131,-165.76691,55.33605,-165.7554,120,2.959,.48,.062077,1.919,20.979,5.1,3.4,4.6,68580,snow crab,Chionoecetes opilio,1.65,6,26.579952,96.654372,High,species,98428,107315
